type,saw_policy,population_size,random_k,alpha,beta,rho,p,local_information,min_max_ant_system,termination_criterion,iteration,instance,starting-time
algorithm,Constant-Weights(Gamma-1:3;Gamma-2:3;Gamma-3:3),50,5,0.5,1,0.02,0.5,distance,True,200,0,rand_test_13,20221231:17:30:41
algorithm,Constant-Weights(Gamma-1:3;Gamma-2:3;Gamma-3:3),50,5,0.5,1,0.02,0.75,objective_value,True,200,0,rand_test_13,20221231:17:36:15
algorithm,Constant-Weights(Gamma-1:3;Gamma-2:3;Gamma-3:3),50,5,0.5,1,0.02,0.75,distance,True,200,0,rand_test_13,20221231:17:43:04
algorithm,Constant-Weights(Gamma-1:3;Gamma-2:3;Gamma-3:3),50,5,0.5,1,0.02,0.25,objective_value,True,200,0,rand_test_13,20221231:17:48:38
algorithm,Constant-Weights(Gamma-1:3;Gamma-2:3;Gamma-3:3),50,5,0.5,1,0.02,0.25,distance,True,200,0,rand_test_13,20221231:17:55:28
algorithm,Constant-Weights(Gamma-1:3;Gamma-2:3;Gamma-3:3),50,5,0.5,1,0.06,0.5,objective_value,True,200,0,rand_test_13,20221231:18:00:42
algorithm,Constant-Weights(Gamma-1:3;Gamma-2:3;Gamma-3:3),50,5,0.5,1,0.06,0.5,distance,True,200,0,rand_test_13,20221231:18:07:40
algorithm,Constant-Weights(Gamma-1:3;Gamma-2:3;Gamma-3:3),50,5,0.5,1,0.06,0.75,objective_value,True,200,0,rand_test_13,20221231:18:13:06
algorithm,Constant-Weights(Gamma-1:3;Gamma-2:3;Gamma-3:3),50,5,0.5,1,0.06,0.75,distance,True,200,0,rand_test_13,20221231:18:20:48
algorithm,Constant-Weights(Gamma-1:3;Gamma-2:3;Gamma-3:3),50,5,0.5,1,0.06,0.25,objective_value,True,200,0,rand_test_13,20221231:18:26:15
